baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
gene12012:LOC106605380	16.8931570943588	-1.56489174121911	0.524962351965248	-2.9809599400048	0.00287346378978124	0.00695447442952416	LOC106605380
gene12017:LOC106605370	36.9793192698376	-1.39271611871174	0.370828320381471	-3.75568974149293	0.000172864737203837	0.000540073465052405	C8orf37
gene12019:LOC106605368	253.266928294463	-3.34525477846534	0.359987640891409	-9.2926934107564	1.50432452296409e-20	3.45935693396045e-19	LOC106605368
gene12025:LOC106605375	361.014509180489	-2.3869377828382	0.367580412406636	-6.49364792647779	8.37824195265008e-11	6.76321192893016e-10	tp53inp1
gene12026:LOC106605376	67.0398865763702	1.83067688954613	0.493045504423144	3.71299783310669	0.000204818641428298	0.000631368147434663	ccne2
gene12027:LOC106605377	67.5761792585701	3.98340628604405	0.497767252364314	8.00254791194783	1.21870727373961e-15	1.71103002551872e-14	si:dkey-22o22.2
gene12029:LOC106605477	244.833841617456	-1.60768995053382	0.292502666872763	-5.49632578643517	3.87785816857158e-08	2.19540791511472e-07	LOC106605477
gene12036:LOC106605471	43.2282003670196	-5.46710125297998	1.23449833830191	-4.42860154878794	9.48460597657744e-06	3.74975469106322e-05	pnp4b
gene12039:LOC106605469	46.2409056599023	1.84233180232471	0.587859165631685	3.13396798082585	0.00172459673465861	0.00438023387735546	LOC106605469
gene12040:LOC106605468	3867.03028386813	1.25255754961262	0.160969310685267	7.78134381193733	7.17581846968568e-15	9.23914178832764e-14	LOC106605468
gene12041:LOC106605466	51.0119262134001	-6.21343352050054	0.738608184460946	-8.41235400747048	4.01862855640306e-17	6.60978798937976e-16	LOC106605466
gene12045:LOC106605462	87.3572430786958	-2.94796120275774	0.479305415002078	-6.15048591250519	7.72459199189022e-10	5.50285755809747e-09	tmem79b
gene12062:LOC106605450	95.7573768279752	1.31039653500804	0.518552769977884	2.52702639128497	0.0115032858179641	0.0240825425054595	iqgap3
gene12065:LOC100194515	348.491664383357	-1.31510122299147	0.346429141534643	-3.79616223151932	0.000146953351165842	0.000465714675802926	polr3gl
gene12068:LOC106605446	76.4377979994004	2.43752650908259	0.543926607928164	4.48135184702072	7.41717135840356e-06	2.9809897160613e-05	SMAD4
gene12069:LOC106605445	11.0423321882269	-4.1195615074951	1.09707893906931	-3.75502742855484	0.000173322496400859	0.000541346151652169	syt11b
gene12073:LOC106605440	89.6164401065541	-10.1944352612017	2.09927867142127	-4.85616102330032	1.19683388756426e-06	5.46594502144715e-06	LOC106605440
gene12075:LOC106605439	209.020424850578	2.2219004650291	0.556715175334184	3.99109017226869	6.57702656163648e-05	0.000222440860302097	adam15
gene12076:LOC106605438	617.434734133222	1.25565954569097	0.266515333870505	4.71139700465069	2.46024428000465e-06	1.06586369272371e-05	LOC106605438
gene12077:LOC106605437	30.4572012850356	3.61065546076946	0.707647612304337	5.10233539686788	3.35487504565253e-07	1.66231169308649e-06	LOC106605437
gene12079:LOC106605436	13.3880867881492	-1.44201421916719	0.591876917037659	-2.43634137040596	0.0148366753447192	0.0301219514730572	LOC106605436
gene12080:LOC106605434	547.740077819082	-5.86054344124815	0.485371475041356	-12.0743466450079	1.44305848754852e-33	1.02775886408098e-31	LOC106605434
gene12091:LOC100380613	65.9657213673253	3.72074188851817	1.00698423085119	3.69493560527066	0.000219942521973613	0.000673812217819141	stea4
gene12096:LOC106605423	67.112869778556	-5.86413817209091	0.970187959185729	-6.04433204573332	1.50030248016915e-09	1.02642517313135e-08	LOC106605423
gene12105:LOC106605416	376.359544229274	-6.15104340141876	0.450109353410453	-13.6656644764492	1.62810772361194e-42	2.41280630979521e-40	ddc
gene12106:LOC106605415	677.559019241533	1.18494361231915	0.462809104302048	2.5603290888284	0.010457308598359	0.0221471531000829	grb10b
gene12107:LOC106605414	10.6319896762947	-3.37274918501046	1.01901034607957	-3.30982820536258	0.000933532490125114	0.00250664749796314	cobl
gene12110:LOC106605412	58.6280809327819	-5.03935054527742	0.482806459028947	-10.4376203984779	1.66942991118186e-25	6.146308893828e-24	CCR8
gene12111:LOC106605411	40.3885302621204	1.64686616269346	0.382131474883157	4.30968467906763	1.6348748340902e-05	6.1977396134782e-05	triob
gene12114:LOC106605403	58.1218507937648	4.08501323950638	0.540531806010336	7.55739661215841	4.11216641744992e-14	4.90501216208264e-13	LOC106605403
gene12116:LOC106605401	2017.08252855529	1.42867825624377	0.181195646342266	7.88472728282389	3.15223179102432e-15	4.21778100519957e-14	vars1
gene12124:LOC106605397	57.8366145096426	-3.01230348547928	0.523910624940721	-5.74965145213482	8.94276140766834e-09	5.53602210939266e-08	ddr1
gene12130:LOC106605391	50.8816106876232	-5.18074151550265	0.905915362060189	-5.71879198926581	1.07284032506654e-08	6.55977363167901e-08	LOC106605391
gene12138:LOC106605486	295.878341766374	1.50862122310249	0.535365046831862	2.81792999380531	0.00483343470653545	0.011107171633947	LOC106605486
gene12140:LOC106605490	261.641979269136	-11.2597722526197	0.897862720473046	-12.5406390040199	4.47373507229986e-36	3.90692881626473e-34	ccka
gene12152:LOC106605496	60.3560282308989	1.13549852928238	0.271490616603255	4.18245957627977	2.8837230264769e-05	0.000104633467003724	LOC106605496
gene12162:LOC106605515	17.4974068293764	-5.3318347249707	0.811687291790159	-6.56882863499249	5.07126048949217e-11	4.21546732416909e-10	LOC106605515
gene12166:LOC106605511	1169.7738554795	2.8507290697168	0.306421402621936	9.30329619708075	1.36157751549311e-20	3.13355051271485e-19	nod1
gene12167:LOC106605509	53.2515329238117	3.95494203607696	1.04305152651222	3.79170341593917	0.00014961752779257	0.00047349300237461	LOC106605509
gene12168:LOC106605510	30.5757238605909	1.67254900924327	0.644448891611257	2.59531675981558	0.00945037791666763	0.0202425315138899	ggctb
gene12172:LOC106605519	92.2605092429063	2.55002467551277	0.464837978561639	5.48583548057623	4.11519761361825e-08	2.32171204722938e-07	LIMD1
gene12175:LOC106605522	60.2090794404095	-4.21066459606939	0.718866156659659	-5.8573693545889	4.70256486312968e-09	3.02951853924524e-08	cdcp1a
gene12182:LOC100196692	15.0006729004793	-6.63633207191458	1.78113058808952	-3.72590988908502	0.000194611924612155	0.000602627448701399	cndp1
gene12188:LOC106605534	66.7341048748471	-3.19133307449222	0.520273425327928	-6.13395364654792	8.5721504905405e-10	6.06980240936125e-09	LOC106605534
gene12189:LOC106605533	78.8763261899512	-3.1389127304807	0.727107405391799	-4.31698633132379	1.58173949170146e-05	6.01594062281219e-05	LOC106605533
gene12192:LOC106605529	65.8161877014074	1.90163753612198	0.532528011837669	3.57096245427491	0.00035567188208903	0.00104302219029966	KLF10
gene12194:LOC106605527	503.286126091555	1.65985248666079	0.226200433291245	7.33797218029041	2.16854227452218e-13	2.38409651409907e-12	LOC106605527
gene12198:LOC106605542	23.3324913455334	-1.91420651477209	0.735908365869288	-2.60114791943008	0.00929123823560099	0.0199424185170975	spire1b
gene12201:LOC106605545	18.3574693751606	-4.58532371330868	1.07308330945244	-4.27303609413924	1.92829228211126e-05	7.22076064752305e-05	LOC106605545
gene12202:LOC106605546	60.3568959278088	2.42640410628126	0.669250612018076	3.62555381005124	0.000288342845166702	0.000861505356453167	sqlea
gene12203:LOC106605548	201.466848991602	1.30265251423633	0.269153373504587	4.83981492512903	1.29960098559129e-06	5.89309097824221e-06	LOC106605548
gene12204:LOC106605549	41.385434857937	1.14080487005564	0.43711508054891	2.60985017634959	0.00905818848438104	0.0195049845671969	LOC106605549
gene12205:LOC100195464	91.1522407389113	2.03641004362629	0.446810246102593	4.55766191887799	5.17262105470167e-06	2.12815787448277e-05	cxcr3
gene12207:LOC106605553	143.145348792488	1.95606956422997	0.543322056942184	3.60020275127193	0.000317969143060291	0.000942633485527068	cxcr3
gene12208:LOC106605554	677.96930082851	3.264643334385	0.550067452890684	5.93498727697635	2.93868287310106e-09	1.93949103790833e-08	cxcr3.2
gene12219:LOC106605563	45.3946318154197	-3.98241491986026	0.484568732918068	-8.21847273528814	2.06111084437768e-16	3.12877265941926e-15	LOC106605563
gene12221:LOC106605564	77.9710440667796	-2.1762037520632	0.600292119942542	-3.62524124466518	0.000288691828457174	0.00086237242414933	LOC106605564
gene12222:LOC106605566	35.7730444603741	-3.01999354632565	0.519841688071267	-5.80944856025403	6.26789481871888e-09	3.96291397685128e-08	LOC106605566
gene12223:LOC106605569	92.8493313469655	-6.55261193045946	0.961078642430059	-6.81797684515325	9.23315193553175e-12	8.41131255027346e-11	LOC106605569
gene12234:LOC100286564	16.7866827790915	-1.24858975381681	0.480852853936553	-2.59661504261667	0.00941473724963412	0.0201744972108176	stx12
gene12235:LOC106605649	73.5701393141791	-1.34285483721196	0.31749808431145	-4.22948957353295	2.34222133129672e-05	8.64718174688469e-05	TSAP1
gene12238:LOC106605646	50.9398881888797	-2.9784282171018	0.510571704626948	-5.8335160176532	5.42713946147414e-09	3.46569212661666e-08	fzd6
gene12240:LOC106605645	13.4375115572773	-2.99944120303014	0.800606250896895	-3.7464623835624	0.000179345882525157	0.000558716024093394	LOC106605645
gene12248:LOC106605587	711.979874017604	1.95184460043751	0.288616983961253	6.76275031929359	1.35396462265297e-11	1.2108925304025e-10	arhgap33
gene12254:LOC106605635	2148.4152040066	3.43458271436404	0.399326234388487	8.60094433721246	7.90628260664277e-18	1.41201491495264e-16	LOC106605635
gene12259:LOC106605632	42.5392304966795	-8.15348298893585	0.979705969574571	-8.32237757260623	8.62161557597715e-17	1.36379550321239e-15	LOC106605632
gene12260:LOC106605631	1339.06625947299	-7.13333459580299	0.312328546592229	-22.8392014551144	1.87113724365976e-115	1.09809560281417e-111	LOC106605631
gene12261:LOC100141320	774.977191579836	-1.00339035058227	0.172943625026419	-5.80183484895143	6.55931507871083e-09	4.1355819156556e-08	fxyd9b
gene12265:LOC106605665	32.0476979792442	-6.540638071504	0.940867493072266	-6.95171011822982	3.60884384357922e-12	3.45157447529808e-11	LOC106605665
gene12267:LOC106605663	27.6814671197866	-2.17305595837479	0.681070087785406	-3.19064953423631	0.00141953360431299	0.00367216561327304	LOC106605663
gene12275:LOC106605625	880.988715870079	-1.6305884073224	0.396059454540021	-4.11702937180516	3.83787177692442e-05	0.000136106685460833	LOC106605625
gene12276:LOC100141318	977.275276495882	2.18881713289795	0.247591139706143	8.84045016916105	9.53337004321867e-19	1.8724074777655e-17	fxyd5b
gene12279:LOC106605621	104.383041979291	-2.99119851879877	0.504837374907844	-5.92507343447937	3.12157863713694e-09	2.05097362179824e-08	zmp:0000001114
gene12280:LOC106605617	402.509361207485	-3.53678892822866	0.30041306874481	-11.7730861144161	5.37225749803422e-32	3.44188104289996e-30	aplp1
gene12281:LOC106605620	96.4906870300026	-2.85238020858464	0.661289023906204	-4.31336390816795	1.60789131130324e-05	6.10196000356584e-05	LOC106605620
gene12282:LOC106605619	3481.71670315692	-5.87688494946838	0.261932717342881	-22.4366204004033	1.72895174354837e-111	7.24751871584857e-108	LOC106605619
gene12283:LOC106605616	1119.61103316007	-3.99588100512442	0.32142926158507	-12.4316031011597	1.76067641463472e-35	1.45122269760187e-33	LOC106605616
gene12291:LOC106605612	17.4499556427931	4.45842556972303	0.831830376965508	5.35977729737069	8.33246048084457e-08	4.49943665604384e-07	LOC106605612
gene12293:LOC100196655	807.491293159019	-6.51566099043763	0.534761301896873	-12.1842417679171	3.77144585344632e-34	2.83032060556714e-32	ctrl
gene12294:LOC106605609	283.594401733856	3.3318761333589	0.385980003694889	8.63225063854006	6.01563863392642e-18	1.08425604689989e-16	si:dkey-238d18.4
gene12295:LOC106605611	510.489731537099	2.57480959854572	0.52844567250279	4.87242063380154	1.10239146770444e-06	5.06061840376274e-06	LOC106605611
gene12296:LOC106605608	294.778456888266	3.73935294816942	0.442597333919755	8.44865673964358	2.94673454428876e-17	4.91843183919597e-16	LOC106605608
gene12302:LOC106605605	74.8849520729937	-4.2839207272781	0.440759472135343	-9.71940706463738	2.49228519264455e-22	6.80289529374595e-21	LOC106605605
gene12303:LOC106605606	2100.76809795314	-1.52262929569438	0.323480216021854	-4.70702448025915	2.51358732869638e-06	1.08752864915862e-05	si:dkey-79d12.5
gene12306:LOC106605601	223.678722395059	1.8917788847318	0.664302000921281	2.84776936108608	0.00440268187472199	0.0102286535431486	fpr1
gene12311:LOC100137024	21.5874271126243	1.65049559018186	0.433055729577224	3.81127757342728	0.000138250420420865	0.000440130420571709	trp-iii
gene12312:LOC106605596	78.4691693546042	1.95845503925243	0.49069092570869	3.99121919041786	6.57344902639145e-05	0.000222345492543406	CLC4E
gene12327:LOC106605673	83.7094779152007	2.74958199097585	0.5720483732587	4.80655503889073	1.53553223993261e-06	6.89052187128652e-06	cd79a
gene12329:LOC106605680	11.0883085996143	-4.04666238254041	0.895828638329146	-4.51722819454404	6.26543743834305e-06	2.54635361154155e-05	LOC106605680
gene12334:LOC106605686	130.952395898695	-3.84406838175001	1.2703273705757	-3.02604546732543	0.00247775041125327	0.00608763546155946	LOC106605686
gene12335:LOC106605687	544.288409482019	-5.27721097506577	1.4770597498791	-3.57278097619119	0.000353210173127119	0.00103663193739438	apoa2
gene12336:LOC106605688	57.6288950004825	-4.91658025389938	0.962948710665664	-5.10575506197071	3.29476239722416e-07	1.63445837737529e-06	LOC106605688
gene12338:LOC106605689	8545.57565150723	3.17682388331521	0.979024724898922	3.24488626540376	0.00117497542458629	0.00308715113571236	apoeb
gene12341:LOC106605692	234.742608069768	-1.6703586699563	0.732635854243184	-2.27993028225706	0.0226118237072011	0.0436806396653878	APOA4
gene12350:LOC106605677	253.952204285755	-3.6805335576239	0.508914027836748	-7.23213225870158	4.75468796107073e-13	5.0348902505124e-12	LOC106605677
gene12355:LOC106605701	56.3514014515358	1.49852499896517	0.258492455005603	5.79717113574045	6.74428598275739e-09	4.24581814185904e-08	mrpl17
gene12359:LOC106605705	777.011397070299	-1.04075480366788	0.405368635181892	-2.5674280478086	0.0102456050109515	0.0217465319221141	arhgef1
gene12370:LOC106605720	67.618577064417	-7.88198729933699	1.14870497991153	-6.86162891010016	6.80797288063125e-12	6.28393671709226e-11	LOC106605720
gene12375:LOC106605723	53.5367608064262	-1.12063780971438	0.305043562549625	-3.67369761993281	0.000239065623639991	0.000726782282891449	megf8
gene12393:LOC106605745	54.6470753269475	-1.39116747720005	0.521896347434117	-2.66560109883825	0.00768508206050355	0.0168198226971997	LOC106605745
gene12405:LOC106605755	58.8282886001338	-1.19399652741578	0.317421094744217	-3.76155380718451	0.00016886108465869	0.000528860156595147	lmtk3
gene12407:LOC106605757	10.8818337180388	-5.67602479468881	1.28396176254578	-4.420711706737	9.83763503392433e-06	3.87887294813816e-05	LOC106605757
gene12412:LOC106605762	66.6999901823434	-2.42601289147585	0.660230340225591	-3.67449470838756	0.000238320583122552	0.000724817669005499	cdc42ep5
gene12417:LOC106605768	7.328979750137	1.97224736964944	0.859715136770514	2.29407077448713	0.0217864337638687	0.0422812325622682	LOC106605768
gene12418:LOC106605769	36.9178579751217	2.78474641466757	0.616220323768026	4.51907590070963	6.21101274549781e-06	2.52528400985371e-05	LOC106605769
gene12421:LOC106605772	9.73999778948439	-3.418310623018	0.686262713763593	-4.98105252472678	6.32393708831638e-07	3.01630828970201e-06	LOC106605772
gene12424:LOC106605773	92.7444323685901	-1.66208358408465	0.479918556220484	-3.46326176085815	0.000533668952134869	0.00150861734706103	dbpb
gene12435:LOC106605783	68.3876282912156	-3.18901361321146	0.534976539396227	-5.96103450968255	2.50646021855399e-09	1.67190411895953e-08	pitpnc1b
gene12439:LOC106605788	33.5812439778251	1.47517067070076	0.461672001647752	3.19527860783356	0.00139695914569145	0.00361951189510148	zbtb7b
gene12444:LOC106605793	59.9856675034441	1.51562580837838	0.401164126718379	3.77806914286322	0.000158049003098867	0.000498187979152438	LOC106605793
gene12447:LOC106605796	150.516053794603	1.34457902742471	0.288311126972625	4.66363904003045	3.10666112280534e-06	1.32286688907963e-05	LOC106605796
gene12460:LOC106605810	87.9859670365929	-2.35560984606773	0.455923828497324	-5.1666741214899	2.38296206192213e-07	1.20619727070866e-06	LOC106605810
gene12469:LOC100195381	232.025009946505	-1.3731469583962	0.272030464714823	-5.04776904246996	4.46999047459894e-07	2.17697809952128e-06	cc106
gene12470:LOC106605826	22.5731041992511	-8.20619745048681	1.1875359263369	-6.91027300184496	4.83721893135287e-12	4.54785373606816e-11	LOC106605826
gene12479:LOC106605846	466.480647309236	-7.81482218595743	0.718874661895508	-10.8709106054059	1.58609821038216e-27	6.84424702753585e-26	il11a
gene12483:LOC106605843	353.710222065647	1.04016114135258	0.204433070113502	5.0880277871632	3.61806367727538e-07	1.78548339189861e-06	cox6b2
gene12485:LOC106605841	497.122985874584	2.21596623079488	0.244891407246083	9.04877086425549	1.44586627479381e-19	3.05883591213229e-18	slc2a3b
gene12490:LOC100195594	363.395483792853	-1.72620043120438	0.218148976267163	-7.91294307560872	2.51374315571556e-15	3.40381935478365e-14	grl1
gene12492:LOC100194796	2938.08456140682	1.0167103617656	0.156147370472289	6.5112230752937	7.4541347415658e-11	6.05613691679868e-10	mprd
gene12500:LOC106605849	22.8866429501825	1.83831158444733	0.765715775975746	2.40077538183771	0.0163603755220562	0.0328494935639589	plekhg6
